company_id,Company_Name,Founded,Type_of_ownership,Size_employee,Industry_id
2759,Caterpillar,1925,Company - Public,10000,36
2760,DRW Trading Group,1992,Company - Private,5000,4
2761,"Smart Synergies, Inc.",-1,Company - Private,50,19
2762,STATS LLC,1981,Company - Private,1000,28
2763,Unicom Technologies INC,-1,Company - Private,200,15
2764,Alcatraz Cruises,-1,Company - Public,200,108
2765,Nielsen,1923,Company - Public,10000,24
2766,Underwriters Laboratories,1894,Company - Private,10000,19
2767,1-800-Flowers.com,1976,Company - Public,5000,58
2768,Kraken Digital Asset Exchange,2011,Company - Private,1000,3
2769,"Sunrise Futures, LLC",2007,Company - Private,200,72
2770,Spectrum Communications and Consulting,1992,Company - Private,200,8
2771,Medix,2001,Company - Private,500,12
2772,TreeHouse Foods,2005,Company - Public,10000,40
2773,Strive Consulting,2006,Company - Private,1000,19
2774,Old Mission Capital,2008,Private Practice / Firm,200,6
2775,The University of Chicago,1890,College / University,10000,23
2776,Peterson Technology Partners,1997,Contract,500,11
2777,Kehe,1954,Company - Private,10000,58
2778,Ferrara Candy Company,1908,Company - Private,10000,40
2779,Ann & Robert H. Lurie Children's Hospital of Chicago,2012,Nonprofit Organization,5000,2
2780,Fooda,2011,Company - Private,500,15
2781,MDLIVE Inc,2009,Company - Private,500,2
2782,Exelon,2000,Company - Public,10000,31
2783,3Red Partners,2011,Company - Private,50,72
2784,Collaborative Solutions,2003,Company - Private,1000,15
2785,Feeding America,1979,Nonprofit Organization,200,1
2786,Unitedhealth Group,1977,Company - Public,10000,2
2787,"CTI Clinical Trial Services, Inc",1999,Company - Private,1000,2
2788,First Stop Health,2011,Company - Private,50,2
2789,Hornblower Cruises and Events,1980,Company - Private,5000,108
2790,Belvedere Trading,2002,Company - Private,500,54
2791,UST Global,1999,Company - Private,10000,15
2792,KBS Solutions,-1,Company - Private,200,14
2793,Riskonnect Inc,2007,Company - Private,500,24
2794,KeyBank,1849,Company - Public,10000,10
2795,Wavicle Data Solutions LLC,2014,Private Practice / Firm,200,15
2796,CGN Global,1995,Company - Private,500,19
2797,SkySource Solutions,2017,Company - Public,50,12
2798,NICE Systems,-1,Company - Private,50,14
2799,Leap,1991,Nonprofit Organization,200,1
2800,West Monroe Partners,2002,Company - Private,5000,19
2801,Chamberlain Group Inc,1900,Company - Private,5000,35
2802,Old World Industries,1973,Company - Private,500,46
2803,Quantlab,1998,Company - Private,200,4
2804,BenchPrep,-1,Company - Private,200,70
2805,360pi,-1,Company - Private,50,24
2806,Pharmaceutical Product Development,1985,Company - Public,10000,29
2807,Conagra Brands,1919,Company - Public,10000,40
2808,Antuit,2013,Company - Private,500,24
2809,Smith Hanley Associates,1980,Company - Private,50,12
2810,"Fast Switch, LTD",1996,Company - Private,1000,15
2811,Systems Evolution,1992,Company - Private,500,19
2812,Kelly Mitchell Group,1998,Company - Private,5000,12
2813,Wavicle Data,2014,Private Practice / Firm,200,15
2814,MRINetwork,1965,Subsidiary or Business Segment,5000,14
2815,MWRD of Greater Chicago,-1,Government,5000,16
2816,STATS,1981,Company - Private,1000,28
2817,Athletico,-1,Company - Private,5000,2
2818,Marcel Media,2003,Company - Private,50,8
2819,Northwestern Memorial Healthcare,1965,Hospital,10000,2
2820,Avanciers,2015,Company - Private,50,15
2821,Trianz,2001,Company - Private,5000,15
2822,Epiq Systems,1988,Company - Private,10000,101
2823,"Veterans Affairs, Veterans Health Administration",1930,Government,10000,16
2824,OSF Healthcare System,1877,Nonprofit Organization,10000,2
2825,"Stampede Meat, Inc.",-1,Company - Private,5000,40
2826,Parallel Partners,-1,Unknown,200,44
2827,Publicis Groupe,1926,Company - Public,10000,8
2828,LiveRamp,2005,Company - Public,5000,11
2829,HIMSS,1961,Nonprofit Organization,500,2
2830,IlliniCare Health Plan,-1,Company - Public,5000,14
2831,BDO USA,1910,Company - Private,10000,18
2832,Sysco,1969,Company - Public,10000,58
2833,Aramco Services Company,1988,Company - Private,500,34
2834,National Oilwell Varco,1841,Company - Public,10000,62
2835,Sercel,1956,Company - Private,1000,34
2836,CGG,1931,Company - Private,10000,62
2837,N.F. Smith & Associates,1984,Company - Private,500,58
2838,Dascena,-1,Company - Private,50,15
2839,RiceTec,1985,Company - Private,500,40
2840,University of Houston,-1,College / University,10000,23
2841,Kinder Morgan,1997,Company - Public,10000,62
2842,Baylor College of Medicine,1900,College / University,10000,23
2843,KPISOFT,2005,Company - Private,200,24
2844,Techwave Consulting Inc.,2004,Company - Private,5000,15
2845,Smith and Associates,-1,Self-employed,50,101
2846,cPanel,1997,Company - Private,500,11
2847,"OraSure Technologies, Inc.",2000,Company - Public,500,29
2848,Invesco,1935,Company - Public,10000,4
2849,Pro Lancer,-1,Company - Private,50,14
2850,Pareto Systems,2012,Company - Private,50,15
2851,Virtus Partners,2005,Company - Private,500,4
2852,Horne LLP,1962,Company - Private,1000,18
2853,Houston-Galveston Area Council,1966,Government,200,52
2854,Management Solutions,2002,Company - Private,5000,19
2855,McLane Global,1955,Company - Private,200,58
2856,"Simplex info systems Inc,",-1,Company - Private,50,15
2857,Excite Health Partners,-1,Company - Private,200,12
2858,Lonza,1897,Company - Public,10000,29
2859,GoExpedi,2017,Company - Private,200,100
2860,S & R Professionals,-1,Company - Private,50,15
2861,Natus Medical,1989,Company - Public,5000,56
2862,CDM Smith,1947,Company - Private,10000,19
2863,Golder,1960,Company - Private,10000,39
2864,CooperSurgical,1990,Subsidiary or Business Segment,500,56
2865,AspenTech,1981,Company - Public,5000,11
2866,Luminess Cosmetics,2007,Company - Private,200,35
2867,"Technet, LLC",-1,Company - Private,50,19
2868,Raba-Kistner,1968,Company - Private,500,53
2869,Ayata,-1,Company - Private,50,18
2870,U.S. & Texas LawShield,-1,Company - Private,200,14
2871,MD Anderson Cancer Center,1941,Hospital,10000,2
2872,E&A,2010,Unknown,200,14
2873,Virtus Partners LLC,2005,Company - Private,500,4
2874,Hexagon PPM,1992,Company - Public,5000,11
2875,Sunmerge Systems Inc,-1,Company - Private,200,21
2876,Peterson Sullivan,-1,Private Practice / Firm,50,14
2877,PinnacleART,2006,Company - Private,1000,62
2878,Texas Transportation Institute,-1,Government,1000,19
2879,Arcadis UK,-1,Company - Public,5000,53
2880,Alliance Source Testing,2000,Unknown,200,39
2881,Texas Dow Employees Credit Union,1955,Nonprofit Organization,1000,10
2882,Catalent Pharma,2007,Company - Public,10000,29
2883,American Institute of Aeronautics and Astronautics,1963,Nonprofit Organization,200,59
2884,The University of Texas Medical Branch,1891,Hospital,10000,2
2885,Varsity Tutors,2007,Company - Private,500,3
2886,Integrate,2010,Company - Private,500,24
2887,Offerpad,2015,Company - Private,500,44
2888,"Berkeley Research Group, LLC",2010,Company - Private,5000,19
2889,Scientific Technologies Corporation,1988,Company - Private,200,15
2890,Soaren Management,2015,Company - Private,200,9
2891,fulcrum worldwide,1999,Company - Private,1000,15
2892,Viasat,1986,Company - Public,10000,43
2893,NAGRA (Kudelski Group),1951,Company - Public,5000,97
2894,Parker & Lynch,1992,Company - Public,1000,12
2895,Gatestone & Co. Inc,-1,Company - Private,5000,12
2896,Siemens Healthineers,1847,Company - Public,10000,2
2897,The Paragon Group,1985,Company - Public,5000,10
2898,Intel Corp.,1968,Company - Public,10000,11
2899,Desert Financial,1939,Company - Public,5000,10
2900,University of Phoenix,1976,College / University,5000,23
2901,BlueOptima,2006,Company - Private,200,24
2902,Tech Finders,1998,Company - Private,50,12
2903,Equity Methods,-1,Company - Private,200,19
2904,Career Evolutions,-1,Company - Private,50,14
2905,TriWest Healthcare Alliance,1996,Company - Private,5000,2
2906,PetSmart,1986,Company - Private,10000,69
2907,U.S. Navy,1775,Government,5000,16
2908,StateServ,2004,Company - Private,500,2
2909,Net Orbit Inc,-1,Company - Private,1000,14
2910,Phoenix Children's Hospital,1983,Nonprofit Organization,5000,2
2911,"Groundwater & Environmental Services, Inc.",1985,Company - Private,1000,39
2912,Sonora Quest Laboratories,1997,Company - Private,5000,2
2913,COPA Health,1957,Nonprofit Organization,1000,2
2914,Kineticom,2000,Company - Private,500,12
2915,Arizona Department of Public Safety,1969,Government,5000,74
2916,Na Ali'i,2003,Company - Private,500,19
2917,Siemens,1843,Company - Public,10000,64
2918,NXP Semiconductors,2006,Company - Public,10000,64
2919,"DriveTime Automotive Group, Inc.",2002,Company - Private,10000,41
2920,APN Staffing & Employment Solutions,1991,Company - Private,50,12
2921,Allstate Insurance Company,-1,Company - Private,50,73
2922,AllSTEM Connections,-1,Unknown,,14
2923,STEVENS CAPITAL MANAGEMENT,2002,Company - Private,200,72
2924,Children's Hospital of Philadelphia,1855,Nonprofit Organization,5000,2
2925,Philadelphia 76ers,1946,Subsidiary or Business Segment,500,103
2926,Avanceon Lp,-1,Company - Private,200,39
2927,Veritis Group,-1,Company - Private,200,21
2928,HBSE,2017,Company - Private,500,103
2929,MarkMonitor,1999,Subsidiary or Business Segment,1000,24
2930,Stratagem Group,2007,Company - Private,50,38
2931,American Economic Association,-1,Company - Private,,4
2932,InterDigital Communications Corporation,-1,Company - Public,500,64
2933,Temple University,1888,College / University,10000,23
2934,"QVC, Inc.",1986,Subsidiary or Business Segment,10000,47
2935,STRATIS IoT Inc,2013,Company - Private,50,24
2936,DMA Associates,1996,Company - Private,200,24
2937,Principia Consulting,1995,Company - Private,50,19
2938,Chubb,1792,Company - Public,10000,20
2939,Acurian,-1,Company - Private,200,29
2940,Seer Interactive,2002,Company - Private,200,3
2941,Clarivate Analytics,2016,Company - Public,5000,5
2942,NewRez,2018,Company - Public,5000,9
2943,"Penn National Gaming, Inc.",1971,Company - Public,10000,22
2944,Red Tettemer,-1,Company - Private,200,8
2945,The GBS Group,2005,Company - Private,200,39
2946,"Riffyn, Inc",2014,Company - Private,50,24
2947,Jornaya,2011,Company - Private,200,11
2948,Quotient Sciences,1990,Company - Private,1000,29
2949,PMHCC Inc.,1987,Nonprofit Organization,1000,2
2950,WebbMason Analytics,1989,Company - Private,500,8
2951,Dextro Software Systems,1993,Company - Private,200,15
2952,Eastern Metal Recycling,-1,Company - Private,5000,109
2953,Tandigm Health LLC,2014,Company - Private,200,2
2954,Qurate Retail Group,-1,Company - Public,10000,32
2955,Techligent,-1,Company - Private,50,15
2956,City of Philadelphia,1682,Government,10000,52
2957,WuXi AppTec,2000,Subsidiary or Business Segment,10000,29
2958,American Red Cross,1881,Nonprofit Organization,10000,1
2959,TDI Technologies Inc.,-1,Company - Private,50,24
2960,Citygate Automotive Ltd,-1,Company - Private,500,41
2961,Ciright,1991,Company - Private,200,24
2962,Cambridge Advisory Group,-1,Company - Private,50,19
2963,Penn National Gaming,1971,Company - Public,10000,22
2964,piano.io,-1,Company - Private,500,11
2965,IsoPlexis,-1,Company - Private,50,14
2966,Jazz Pharma,2003,Company - Public,5000,29
2967,Contemporary Staffing Solutions,1994,Company - Private,5000,12
2968,"Login Consulting Services, Inc",-1,Company - Private,200,19
2969,Stell,-1,Company - Private,200,14
2970,"Data-Core System, Inc.",1988,Company - Private,500,15
2971,Carisma Therapeutics,-1,Company - Private,50,14
2972,Spark Therapeutics,-1,Company - Public,500,29
2973,PVK Corporation,-1,Company - Private,50,15
2974,Adaptimmune,-1,Company - Public,500,29
2975,"iTech Solutions, Inc",1995,Company - Private,200,12
2976,University of the Sciences,-1,College / University,500,14
2977,"SHS, Incorporated",-1,Company - Public,50,8
2978,Swift,1973,Company - Private,5000,24
2979,Abzena,2001,Company - Public,200,29
2980,Elsevier,1880,Subsidiary or Business Segment,10000,30
2981,Peoplentech,-1,Contract,50,15
2982,Thomas Jefferson University Hospital,1824,Nonprofit Organization,10000,2
2983,SDI Inc,1971,Company - Private,500,60
2984,First Quality Enterprises Inc,1988,Company - Private,5000,35
2985,Angeion Group,-1,Company - Private,50,19
2986,AccessLex Institute,-1,Nonprofit Organization,200,23
2987,Inovio Pharmaceuticals,-1,Company - Public,500,29
2988,Profound,-1,Company - Private,50,14
2989,NextGen Global Resources LLC,2009,Subsidiary or Business Segment,1000,81
2990,InCyte,1991,Company - Public,1000,29
2991,Merck,1891,Company - Public,10000,29
2992,Arbutus Biopharma,-1,Company - Public,200,29
2993,Axtria,2010,Company - Private,1000,19
2994,Pfizer,1849,Company - Public,10000,29
2995,RCM Technologies,1971,Company - Public,5000,15
2996,M3 USA,-1,Company - Private,50,3
2997,"Law School Admissions Council, Inc.",-1,Nonprofit Organization,500,1
2998,Pharmaceutical,-1,Unknown,,14
2999,Fred Beans,-1,Company - Private,5000,41
3000,Eisai US,-1,Company - Private,500,29
3001,Keystone Industries,-1,Company - Private,500,56
3002,Flamma USA,-1,Company - Public,1000,14
3003,Ubertal Inc,-1,Company - Private,200,14
3004,Main Line Health,1985,Nonprofit Organization,10000,2
3005,The Nature's Bounty Co.,1971,Company - Private,5000,35
3006,Knowesis Inc.,2007,Company - Private,200,19
3007,Alaka`ina Foundation Family of Companies,-1,Government,1000,14
3008,ka-hoot,2015,Company - Private,50,12
3009,Horizon Corp,1864,Subsidiary or Business Segment,10000,4
3010,"Ke`aki Technologies, LLC",-1,Contract,5000,11
3011,Ionidea,1991,Company - Private,5000,15
3012,C2 GPS- Alamo Workforce,2010,Company - Private,1000,19
3013,Vinsari,-1,Other Organization,200,14
3014,Mylan Inc.,1961,Company - Public,10000,29
3015,Huntington Ingalls Industries,2011,Company - Public,10000,38
3016,"Amyx, Inc.",1999,Company - Private,1000,15
3017,"IPSecure, Inc.",-1,Company - Private,200,14
3018,Methodist Hospital Metropolitan,-1,Hospital,500,2
3019,Methodist Hospital Northeast,1995,Company - Private,10000,2
3020,Methodist Hospital Stone Oak,1995,Company - Private,10000,2
3021,Leonie Industries,2006,Company - Private,200,16
3022,Convene Technologies,2005,Company - Private,200,15
3023,Air Force Materiel Command,-1,Government,10000,5
3024,"The McConnell Group, Inc",1997,Company - Private,200,29
3025,Texas Biomedical Research,1941,Nonprofit Organization,500,5
3026,Oneida ESC Group,-1,Company - Private,,14
3027,VIA Metropolitan Transit,1978,Government,5000,52
3028,HP Inc.,1939,Company - Public,10000,11
3029,Midland Credit Management,1953,Subsidiary or Business Segment,5000,10
3030,Crown Bioscience,2006,Company - Private,1000,29
3031,ProSci,-1,Company - Private,50,29
3032,Cuker,2006,Company - Private,50,8
3033,SiO Digital,2015,Company - Private,50,8
3034,"Invivoscribe, Inc.",1995,Company - Private,200,29
3035,Realty Income,1969,Company - Public,200,44
3036,Seismic,2010,Company - Private,1000,24
3037,Sekisui Diagnostics,-1,Company - Private,1000,14
3038,Sysintelli,-1,Company - Private,200,18
3039,Lilly,1876,Company - Public,10000,29
3040,Vertex Pharmaceuticals,1989,Company - Public,5000,29
3041,Synectics Inc.,1984,Company - Private,500,12
3042,Cue,2010,Company - Private,200,29
3043,Conflux Systems Inc.,-1,Company - Private,50,18
3044,SDSU Research Foundation,-1,Nonprofit Organization,5000,98
3045,"ASK Staffing, Inc.",1995,Company - Private,500,12
3046,General Atomics and Affiliated Companies,1955,Company - Private,10000,38
3047,Encore Capital Group,1953,Company - Public,10000,72
3048,Neurocrine Biosciences,1992,Company - Public,1000,29
3049,The Scripps Research Institute,1997,Nonprofit Organization,5000,5
3050,ProSci Inc.,-1,Company - Private,50,29
3051,Client Solution Architects,2003,Company - Private,500,38
3052,VIA Technical,2005,Company - Private,50,12
3053,Procede Software,2001,Company - Private,200,24
3054,Millennium Health,2007,Company - Private,1000,29
3055,Eli Lilly and Company,1876,Company - Public,10000,29
3056,Park Computer Systems INC,-1,Company - Private,50,19
3057,Sharp HealthCare,1946,Nonprofit Organization,10000,2
3058,Cardea,-1,Nonprofit Organization,50,14
3059,ProMedia,2010,Company - Private,50,8
3060,Eli Lilly And Company,1876,Company - Public,10000,29
3061,BTS Research,2007,Company - Private,200,29
3062,Vividion Therapeutics,2016,Company - Private,200,29
3063,Wood,1848,Company - Public,10000,62
3064,PSI Pax,2005,Contract,200,15
3065,Kuaishou Technology,2011,Company - Private,10000,3
3066,BioDuro,2005,Company - Private,1000,29
3067,Arrowhead Pharmaceuticals,2004,Company - Public,200,29
3068,Tandem Diabetes Care,2006,Company - Public,5000,56
3069,DFO Global Performance Commerce Limited,2011,Company - Private,200,8
3070,Peraton Corporation,2017,Company - Private,5000,38
3071,SVK Technology Solutions Inc,-1,Company - Public,,14
3072,Fate Therapeutics,-1,Company - Public,200,18
3073,"Fate Therapeutics, Inc.",-1,Company - Public,200,18
3074,Potomac Management,-1,Nonprofit Organization,200,14
3075,Absorption Systems,1996,Company - Private,200,29
3076,"Samsung Semiconductor, Inc.",1983,Subsidiary or Business Segment,5000,11
3077,BioLegend,2002,Company - Private,1000,29
3078,Simply Biotech,-1,Company - Private,200,14
3079,Samsung Electronics America,1938,Subsidiary or Business Segment,5000,11
3080,Quidel Corporation,1979,Company - Public,5000,29
3081,"1798, LLC",-1,Company - Private,50,19
3082,Wondfo USA,-1,Company - Private,50,14
3083,AnaptysBio Inc,2005,Company - Public,200,29
3084,"AveXis, Inc.",-1,Company - Private,5000,29
3085,Epic Sciences,2008,Company - Private,200,29
3086,La Jolla Institute for Allergy and Immunology,1988,Nonprofit Organization,500,29
3087,BroadPharm,-1,Company - Private,50,14
3088,Hologic,1985,Company - Public,10000,56
3089,Laboratory Corporation of America,1995,Company - Public,10000,5
3090,INVIVOSCRIBE INC,1995,Company - Private,200,29
3091,NantKwest,2015,Company - Public,200,29
3092,Accelrys,1993,Company - Public,1000,11
3093,Absorption,1996,Company - Private,200,29
3094,Ferring Pharmaceuticals,1980,Company - Private,10000,29
3095,Parkland Center for Clinical Innovation,2012,Nonprofit Organization,50,15
3096,Cytracom,2008,Company - Private,50,24
3097,40K INC,-1,Unknown,50,14
3098,Lennox International,1895,Company - Public,10000,35
3099,Ateroz,-1,Company - Public,,12
3100,Predictive Research Inc,-1,Company - Private,50,19
3101,Kubota Tractor Corporation,1971,Subsidiary or Business Segment,5000,36
3102,"Six Flags, Inc.",1961,Company - Public,5000,110
3103,Infosys,1981,Company - Public,10000,15
3104,Pieces Technologies,2015,Company - Private,200,24
3105,Parkland,1894,Hospital,10000,2
3106,MSYS Inc.,-1,Company - Private,200,15
3107,Prudent Technologies and Consulting,1998,Company - Private,200,15
3108,UT Dallas,1969,College / University,5000,23
3109,Dallas County,-1,Government,500,52
3110,Dialexa,2010,Company - Private,200,11
3111,PSG Global Solutions,2009,Company - Private,5000,12
3112,Raytheon Intelligence & Space,2020,Subsidiary or Business Segment,10000,38
3113,AmerisourceBergen,2001,Company - Public,10000,29
3114,Trinity Industries,1933,Company - Public,10000,91
3115,Neiman Marcus,1907,Company - Private,10000,47
3116,"Telnet, Inc.",-1,Company - Private,200,19
3117,Human Coalition,-1,Nonprofit Organization,500,14
3118,IMG Systems,-1,Company - Private,50,19
3119,Financial Additions,1999,Company - Private,50,4
3120,TekniSMart Solutions,-1,Contract,50,14
3121,VITALWARE LLC,2010,Company - Private,200,2
3122,State Farm,1922,Company - Private,10000,20
3123,Yum! Brands,1997,Company - Public,10000,92
3124,Brinks Home Security,-1,Company - Public,5000,27
3125,Meso Scale Diagnostics,-1,Company - Private,500,29
3126,CAE,1947,Company - Public,10000,38
3127,Hilltop Holdings,1998,Company - Public,5000,10
3128,SysMind,1999,Company - Private,200,24
3129,Reddy Ice,2003,Company - Public,5000,40
3130,"7-Eleven, Inc.",1927,Subsidiary or Business Segment,10000,32
3131,HumCap Inc.,2001,Company - Private,50,19
3132,adept scripts,2013,Company - Private,50,15
3133,IBM Corporation,1911,Company - Public,10000,15
3134,National NeuroMonitoring,2008,Company - Private,200,2
3135,PrideStaff,1978,Company - Private,10000,12
3136,Pricesenz,-1,Company - Public,,14
3137,McCall and Lee,-1,Company - Public,,14
3138,Precision technologies corp,2008,Company - Private,500,15
3139,Comtek Group,2001,Company - Private,200,12
3140,DTCC,1973,Company - Private,5000,6
3141,Vensoft Inc,-1,Company - Private,200,15
3142,Exeter Finance,2006,Company - Private,5000,9
3143,Trinity River Authority of Texas,1955,Government,500,34
3144,Home Point Financial,2015,Company - Private,5000,9
3145,CES Limited,2013,Company - Private,200,15
3146,GTA,-1,Company - Private,1000,88
3147,"The Brixton Group, Inc.",1998,Company - Private,200,12
3148,EdvenSoft Solutions LLC,-1,Company - Public,50,14
3149,DJO,1978,Subsidiary or Business Segment,10000,56
3150,Ascendis Pharma,-1,Company - Public,200,14
3151,Conduent,2017,Company - Public,10000,15
3152,Toyota Connected,2016,Company - Private,200,15
3153,Noor Staffing,2015,Company - Private,200,12
3154,Production Resource Group,1995,Company - Private,5000,71
3155,Staff Perm,2013,Company - Private,50,15
3156,Gartner,1979,Company - Public,10000,19
3157,Wingstop,1994,Company - Public,200,92
3158,Della Infotech Inc.,2012,Company - Private,200,12
3159,Southwestern Family of Companies,1855,Company - Private,10000,19
3160,Bruker Corporation,1960,Company - Public,10000,29
3161,Amobee,2005,Company - Private,1000,8
3162,Waymo,2009,Company - Private,,11
3163,Architecture Technology Corporation,1981,Company - Private,200,11
3164,GRAIL,2016,Company - Private,500,29
3165,Eversight,2013,Company - Private,200,24
3166,Mentor Graphics,1981,Company - Public,10000,11
3167,Joby Aviation,-1,Company - Private,200,14
3168,Gigya,2006,Company - Private,500,24
3169,Jabil Circuit,1966,Company - Public,10000,64
3170,Next Insurance,2016,Company - Private,500,20
3171,Match Relevant,-1,Company - Private,50,8
3172,Farmers Business Network,2014,Company - Private,500,94
3173,MoTek Technologies,2009,Company - Private,50,15
3174,Rivian,2009,Company - Private,5000,91
3175,SAP,1972,Company - Public,10000,11
3176,Miles,2016,Company - Private,50,3
3177,Lawrence Livermore National Lab,1952,Government,5000,16
3178,Genalyte,2007,Company - Private,200,29
3179,Flexton,2007,Company - Private,200,15
3180,PROPRIUS,-1,Company - Private,50,24
3181,Teladoc,2002,Company - Public,5000,2
3182,Centraprise,-1,Company - Private,200,15
3183,Epic,2014,Company - Private,200,3
3184,Airtime,2012,Company - Private,200,3
3185,BetterHelp,2013,Subsidiary or Business Segment,200,11
3186,Verizon Media,-1,Subsidiary or Business Segment,10000,14
3187,Vectra,-1,Company - Private,200,18
3188,Natera,2004,Company - Public,1000,29
3189,Livongo,2014,Company - Public,1000,2
3190,BitTiger,2016,Company - Private,50,70
3191,Blue River Technology,2011,Subsidiary or Business Segment,200,11
3192,Liftoff,2012,Company - Private,500,8
3193,TechNet Inc.,-1,Company - Private,50,12
3194,CDK,-1,Company - Public,,14
3195,Enjoy Technology,2014,Company - Private,5000,107
3196,LTI,1997,Company - Public,10000,15
3197,Dtex Systems,2002,Company - Private,200,24
3198,Karius,2014,Company - Private,200,29
3199,Venmo,2009,Company - Public,200,51
3200,twoXAR,-1,Company - Private,50,14
3201,Chan Zuckerberg Initiative,2015,Company - Private,500,11
3202,Box,2005,Company - Public,5000,11
3203,LeanData,2012,Company - Private,200,24
3204,Intelligence Communications and Engineering,2007,Company - Private,200,39
3205,Carbon3D,2013,Company - Private,500,15
3206,Scopus IT,2007,Company - Private,50,24
3207,Aisera,2017,Company - Private,200,24
3208,Appen,1996,Company - Public,5000,19
3209,Earnin,2012,Company - Private,500,15
3210,Accounting Principals,1994,Company - Public,1000,12
3211,Bandai Namco Entertainment America,1990,Subsidiary or Business Segment,200,103
3212,Roche,1896,Company - Public,10000,29
3213,"AppZen, Inc.",2012,Company - Private,500,51
3214,Quantifind,2009,Company - Private,200,24
3215,CDK Global,2014,Company - Public,10000,11
3216,Chai,2013,Company - Private,50,29
3217,Zipongo,2011,Company - Private,200,2
3218,Rivian Automotive,2009,Company - Private,5000,91
3219,Hiretual,2014,Company - Private,50,3
3220,JD.com,-1,Company - Public,10000,47
3221,"Joomag, Inc.",2009,Company - Private,200,15
3222,Pilot AI,2015,Company - Private,50,11
3223,Niantic,2011,Company - Private,1000,25
3224,Sartorius,1870,Company - Public,10000,29
3225,OSI Engineering,2010,Company - Private,200,12
3226,AutoGrid Systems,2011,Company - Private,200,11
3227,Micron Technology,1978,Company - Public,10000,11
3228,Power Integrations,1988,Company - Public,1000,64
3229,"Armada Group, Inc.",1995,Company - Private,200,15
3230,SLAC National Accelerator Laboratory,1962,Government,5000,16
3231,E Base Technologies,-1,Company - Private,200,8
3232,ATUM,2000,Company - Private,50,11
3233,Matroid,2016,Company - Private,50,11
3234,Dew Software,1997,Company - Private,200,15
3235,Toyota Research Institute,2016,Subsidiary or Business Segment,500,5
3236,Instagram,-1,Unknown,10000,14
3237,Verseon,2002,Company - Public,200,29
3238,Lily AI,2015,Company - Private,50,24
3239,Sandia National Laboratories,1949,Government,10000,16
3240,Tailored Brands,-1,Company - Public,10000,47
3241,Walmart,1962,Company - Public,5000,47
3242,"US Tech Solutions, Inc",2000,Company - Private,5000,12
3243,Wider Circle,2015,Company - Private,50,21
3244,Bigfoot Biomedical,2014,Company - Private,200,2
3245,AlertMedia,2013,Company - Private,200,11
3246,Mott MacDonald,1989,Company - Private,10000,39
3247,Whole Foods Market,1980,Company - Public,10000,68
3248,CloudFlare,2010,Company - Public,5000,3
3249,Federal Data Systems,-1,Contract,50,15
3250,Indeed,2004,Company - Private,10000,3
3251,NGENERA CORPORATION,-1,Company - Private,200,11
3252,Hotels.com,1991,Subsidiary or Business Segment,,3
3253,Enview,2015,Company - Private,50,11
3254,Clockwork Solutions,2000,Company - Private,50,11
3255,CognitiveScale,2013,Company - Private,200,24
3256,Signature Science,-1,Company - Private,200,19
3257,The University of Texas at Austin,1883,College / University,10000,23
3258,NxStage,1998,Company - Public,5000,56
3259,Fresenius Medical Care,-1,Company - Public,10000,56
3260,EDGE10 Group,-1,Company - Private,50,3
3261,Lightspeed Systems,1999,Company - Private,200,11
3262,Samsung Electronics,1969,Company - Public,10000,11
3263,"Ultra Electronics, Advanced Tactical Systems",1920,Company - Public,5000,38
3264,SAS,1976,Company - Private,10000,24
3265,Samsung Electronics America Inc,1938,Subsidiary or Business Segment,5000,11
3266,LawnStarter,-1,Company - Private,50,3
3267,FireEye Inc,2004,Company - Public,5000,11
3268,SAS Institute,1976,Company - Private,10000,11
3269,University of Texas at Austin,1883,College / University,10000,23
3270,General Assembly,2011,Company - Private,1000,70
3271,Cloudflare,2010,Company - Public,5000,3
3272,Samsung Austin Semiconductor,1996,Subsidiary or Business Segment,5000,64
3273,Federal Data Systems Inc,-1,Contract,50,15
3274,ForgeRock,2010,Company - Private,1000,24
3275,Seven Seven Softwares,1996,Company - Public,500,15
3276,Superior HealthPlan,1999,Company - Private,5000,2
3277,E2open,2000,Company - Private,5000,24
3278,"SAS Institute, Inc",1976,Company - Private,10000,11
3279,Aceable,2012,Company - Private,200,70
3280,Onnit,2010,Company - Private,200,21
3281,Worldwide Clinical Trials,1986,Company - Private,5000,29
3282,"Austin Staffing, Inc.",2005,Company - Private,1000,12
3283,"Universal Solutions International, Inc.",2007,Company - Private,200,38
3284,Chipton-Ross,1983,Company - Private,200,12
3285,National Instruments Corporation,1976,Company - Public,10000,64
3286,Concordia University Texas,1926,College / University,500,23
3287,Texas Association of Counties,1969,Nonprofit Organization,200,74
3288,Clinical Pathology Laboratories,1990,Company - Private,5000,5
3289,Numentica LLC,-1,Company - Private,50,14
3290,"FireEye, Inc.",2004,Company - Public,5000,11
3291,CorTech LLC,1999,Company - Private,500,12
3292,KUNGFU.AI,-1,Company - Private,50,14
3293,Global Foundries,2009,Company - Private,10000,64
3294,Molecular Templates Inc,-1,Company - Private,50,29
3295,Experfy,-1,Company - Private,50,14
3296,CSI Tech Inc.,1994,Company - Private,200,12
3297,Infomatics Corp,2005,Company - Private,200,19
3298,"Capricorn Systems, Inc.",-1,Company - Private,200,11
3299,Lutheran Services Florida,1982,Nonprofit Organization,5000,86
3300,The NDN Companies,-1,Nonprofit Organization,50,1
3301,One Call,1993,Company - Private,5000,2
